Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
54046753,05/01/2022 12:27:50 AM,05/01/2022 01:01:21 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10465,4001 EAST TREMONT AVENUE,EAST TREMONT AVENUE,SAMPSON AVENUE,GERBER PLACE,SAMPSON AVENUE,GERBER PLACE,ADDRESS,BRONX,EAST TREMONT AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,05/01/2022 01:01:26 AM,10 BRONX,2054450035,BRONX,1034621,238214,ONLINE,Unspecified,BRONX,,,,,,,,40.820374417203226,-73.81801067456979,"(40.820374417203226, -73.81801067456979)"
54047190,05/01/2022 12:27:50 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11417,133 AVENUE,133 AVENUE,133 AVENUE,SUTTER AVENUE,133 AVENUE,SUTTER AVENUE,INTERSECTION,,,,In Progress,,,,10 QUEENS,,QUEENS,1029944,185958,ONLINE,Unspecified,QUEENS,,,,,,,,40.67697057865105,-73.83526359043383,"(40.67697057865105, -73.83526359043383)"
54049277,05/01/2022 12:27:53 AM,,DOT,Department of Transportation,Bridge Condition,Guard Rail - Bridge,Bridge,,,,,,,,,,,,In Progress,,,,Unspecified MANHATTAN,,MANHATTAN,,,PHONE,Unspecified,MANHATTAN,,,,Queensboro/59th St Br,Manhattan Bound,Roadway,Upper Level,,,
54045610,05/01/2022 12:27:54 AM,05/01/2022 01:01:45 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10462,2141 HOLLAND AVENUE,HOLLAND AVENUE,LYDIG AVENUE,PELHAM PARKWAY SOUTH,LYDIG AVENUE,PELHAM PARKWAY SOUTH,ADDRESS,BRONX,HOLLAND AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,05/01/2022 01:01:49 AM,11 BRONX,2043190050,BRONX,1021388,250730,ONLINE,Unspecified,BRONX,,,,,,,,40.85479271349434,-73.86575182462343,"(40.85479271349434, -73.86575182462343)"
54052098,05/01/2022 12:27:56 AM,05/01/2022 12:36:09 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10027,362 WEST  127 STREET,WEST  127 STREET,ST NICHOLAS TERRACE,CONVENT AVENUE,ST NICHOLAS TERRACE,CONVENT AVENUE,ADDRESS,NEW YORK,WEST  127 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,05/01/2022 12:36:13 AM,09 MANHATTAN,1019537504,MANHATTAN,997435,235247,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.812364611331716,-73.95236864734623,"(40.812364611331716, -73.95236864734623)"
54052947,05/01/2022 12:27:59 AM,05/01/2022 12:49:26 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10002,129 ALLEN STREET,ALLEN STREET,DELANCEY STREET,RIVINGTON STREET,DELANCEY STREET,RIVINGTON STREET,ADDRESS,NEW YORK,ALLEN STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,05/01/2022 12:49:31 AM,03 MANHATTAN,1004150031,MANHATTAN,987089,201746,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72042243272935,-73.98975814530769,"(40.72042243272935, -73.98975814530769)"
54049419,05/01/2022 12:28:06 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10033,579 FT WASHINGTON AVENUE,FT WASHINGTON AVENUE,WEST  185 STREET,WEST  187 STREET,WEST  185 STREET,WEST  187 STREET,ADDRESS,NEW YORK,FT WASHINGTON AVENUE,,In Progress,,,,12 MANHATTAN,1021790218,MANHATTAN,1001645,250569,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.85441178955656,-73.93712012163478,"(40.85441178955656, -73.93712012163478)"
54052957,05/01/2022 12:28:08 AM,05/01/2022 12:42:50 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11220,4714 FIFTH AVENUE,FIFTH AVENUE,47 STREET,48 STREET,47 STREET,48 STREET,ADDRESS,BROOKLYN,5 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,05/01/2022 12:42:54 AM,07 BROOKLYN,3007650040,BROOKLYN,981829,174870,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.646654069841574,-74.00872423942718,"(40.646654069841574, -74.00872423942718)"
54051412,05/01/2022 12:28:13 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11213,888 MONTGOMERY STREET,MONTGOMERY STREET,TROY AVENUE,SCHENECTADY AVENUE,TROY AVENUE,SCHENECTADY AVENUE,ADDRESS,BROOKLYN,MONTGOMERY STREET,,In Progress,,,,09 BROOKLYN,3014230024,BROOKLYN,1002150,181396,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66454874806657,-73.93547881289355,"(40.66454874806657, -73.93547881289355)"
54046135,05/01/2022 12:28:19 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11106,32-03 BROADWAY,BROADWAY,32 STREET,33 STREET,32 STREET,33 STREET,ADDRESS,ASTORIA,BROADWAY,,In Progress,,,,01 QUEENS,4006140008,QUEENS,1005179,216737,ONLINE,Unspecified,QUEENS,,,,,,,,40.76154468058854,-73.92445081254765,"(40.76154468058854, -73.92445081254765)"
54047851,05/01/2022 12:28:26 AM,05/01/2022 01:06:01 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11426,246-09 JERICHO TURNPIKE,JERICHO TURNPIKE,CITY LIMIT,247 STREET,CITY LIMIT,247 STREET,ADDRESS,BELLEROSE,JERICHO TURNPIKE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,05/01/2022 01:06:06 AM,13 QUEENS,4086600006,QUEENS,1061390,203582,ONLINE,Unspecified,QUEENS,,,,,,,,40.725125916834905,-73.72169293448363,"(40.725125916834905, -73.72169293448363)"
54049382,05/01/2022 12:28:28 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10459,934 BARRETTO STREET,BARRETTO STREET,SOUTHERN BOULEVARD,FOX STREET,SOUTHERN BOULEVARD,FOX STREET,ADDRESS,BRONX,BARRETTO STREET,,In Progress,,,,02 BRONX,2027230025,BRONX,1013729,237909,MOBILE,Unspecified,BRONX,,,,,,,,40.81963170612799,-73.89349425440999,"(40.81963170612799, -73.89349425440999)"
54048216,05/01/2022 12:28:41 AM,,TLC,Taxi and Limousine Commission,Lost Property,Electronics/Phones,Taxi,10018,BROADWAY,BROADWAY,BROADWAY,WEST   40 STREET,BROADWAY,WEST   40 STREET,INTERSECTION,,,,In Progress,,,,05 MANHATTAN,,MANHATTAN,987889,214095,PHONE,Unspecified,MANHATTAN,,,"BROADWAY AND WEST   40 STREET, MANHATTAN, NY, 10018",,,,,40.75431708865135,-73.98686541972873,"(40.75431708865135, -73.98686541972873)"
54048149,05/01/2022 12:28:44 AM,,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11354,136-21 LATIMER PLACE,LATIMER PLACE,LINDEN PLACE,137 STREET,LINDEN PLACE,137 STREET,ADDRESS,FLUSHING,LATIMER PLACE,,In Progress,,,,07 QUEENS,4049527503,QUEENS,1031083,218650,ONLINE,Unspecified,QUEENS,,,,,,,,40.766696092977625,-73.83092978514765,"(40.766696092977625, -73.83092978514765)"
54046097,05/01/2022 12:28:54 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11205,275 PARK AVENUE,PARK AVENUE,WAVERLY AVENUE,WASHINGTON AVENUE,WAVERLY AVENUE,WASHINGTON AVENUE,ADDRESS,BROOKLYN,PARK AVENUE,,In Progress,,,,02 BROOKLYN,3018740001,BROOKLYN,993245,192854,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6960118809278,-73.96756190388936,"(40.6960118809278, -73.96756190388936)"
54047896,05/01/2022 12:28:58 AM,05/01/2022 12:55:31 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10467,3545 JEROME AVENUE,JEROME AVENUE,BAINBRIDGE AVENUE,MAJOR DEEGAN EXPWY ET   13 NB,BAINBRIDGE AVENUE,MAJOR DEEGAN EXPWY ET   13 NB,ADDRESS,BRONX,JEROME AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,05/01/2022 12:55:35 AM,26 BRONX,2059000001,BRONX,1017792,263245,MOBILE,Unspecified,BRONX,,,,,,,,40.88915691232987,-73.87868814395401,"(40.88915691232987, -73.87868814395401)"
54047171,05/01/2022 12:29:08 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11368,108-19 37 AVENUE,37 AVENUE,108 STREET,109 STREET,108 STREET,109 STREET,ADDRESS,CORONA,37 AVENUE,,In Progress,,,,03 QUEENS,4017520035,QUEENS,1023100,213990,PHONE,Unspecified,QUEENS,,,,,,,,40.753944290652555,-73.85977581648554,"(40.753944290652555, -73.85977581648554)"
54052108,05/01/2022 12:29:24 AM,05/01/2022 12:39:01 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10025,211 WEST  108 STREET,WEST  108 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  108 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,05/01/2022 12:39:09 AM,07 MANHATTAN,1018800023,MANHATTAN,993836,231473,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.8020106628164,-73.96537556966311,"(40.8020106628164, -73.96537556966311)"
54050959,05/01/2022 12:29:27 AM,05/01/2022 12:59:23 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10009,262 EAST    2 STREET,EAST    2 STREET,AVENUE C,BEND,AVENUE C,BEND,ADDRESS,NEW YORK,EAST    2 STREET,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,05/01/2022 12:59:29 AM,03 MANHATTAN,1003720001,MANHATTAN,989557,201932,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72093182158359,-73.9808545478717,"(40.72093182158359, -73.9808545478717)"
54049905,05/01/2022 12:29:35 AM,05/01/2022 01:03:23 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10458,3130 GRAND CONCOURSE,GRAND CONCOURSE,EAST  204 STREET,EAST  205 STREET,EAST  204 STREET,EAST  205 STREET,ADDRESS,BRONX,GRAND CONCOURSE,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,05/01/2022 01:03:29 AM,07 BRONX,2033117501,BRONX,1015706,258150,ONLINE,Unspecified,BRONX,,,,,,,,40.8751804195428,-73.88625653011032,"(40.8751804195428, -73.88625653011032)"
54047137,05/01/2022 12:29:38 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11102,28-50 31 STREET,31 STREET,NEWTOWN AVENUE,30 AVENUE,NEWTOWN AVENUE,30 AVENUE,ADDRESS,ASTORIA,31 STREET,,In Progress,,,,01 QUEENS,4005950034,QUEENS,1006167,218920,MOBILE,Unspecified,QUEENS,,,,,,,,40.76753405560445,-73.92087722919197,"(40.76753405560445, -73.92087722919197)"
54047841,05/01/2022 12:29:49 AM,05/01/2022 12:41:30 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10013,42 MOTT STREET,MOTT STREET,PELL STREET,BAYARD STREET,PELL STREET,BAYARD STREET,ADDRESS,NEW YORK,MOTT STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,05/01/2022 12:41:35 AM,03 MANHATTAN,1001630015,MANHATTAN,984597,199834,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.71517490048359,-73.99874827623444,"(40.71517490048359, -73.99874827623444)"
54047222,05/01/2022 12:29:55 AM,,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10473,65 SOUNDVIEW AVENUE,SOUNDVIEW AVENUE,HORIZON LANE,PUGSLEY AVENUE,HORIZON LANE,PUGSLEY AVENUE,ADDRESS,BRONX,SOUNDVIEW AVENUE,,In Progress,,,,09 BRONX,,BRONX,1025744,233102,ONLINE,Unspecified,BRONX,,,,,,,,40.80638958312318,-73.85011461556662,"(40.80638958312318, -73.85011461556662)"
54050687,05/01/2022 12:29:55 AM,05/01/2022 12:42:56 AM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11214,8745 16 AVENUE,16 AVENUE,BENSON AVENUE,BATH AVENUE,BENSON AVENUE,BATH AVENUE,ADDRESS,BROOKLYN,16 AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,05/01/2022 12:43:04 AM,11 BROOKLYN,3063970016,BROOKLYN,981411,160519,PHONE,Unspecified,BROOKLYN,,,,,,,,40.607263467959136,-74.01022449482372,"(40.607263467959136, -74.01022449482372)"
54047133,05/01/2022 12:30:12 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11101,38-02 29 STREET,29 STREET,38 AVENUE,39 AVENUE,38 AVENUE,39 AVENUE,ADDRESS,LONG ISLAND CITY,29 STREET,,In Progress,,,,01 QUEENS,4003850015,QUEENS,1002613,214143,MOBILE,Unspecified,QUEENS,,,,,,,,40.754430517331826,-73.93372060172257,"(40.754430517331826, -73.93372060172257)"
54046786,05/01/2022 12:30:23 AM,05/01/2022 12:55:45 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10467,3781 JEROME AVENUE,JEROME AVENUE,BAINBRIDGE AVENUE,MAJOR DEEGAN EXPWY ET   13 NB,BAINBRIDGE AVENUE,MAJOR DEEGAN EXPWY ET   13 NB,ADDRESS,BRONX,JEROME AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,05/01/2022 12:55:49 AM,26 BRONX,,BRONX,1017275,264551,ONLINE,Unspecified,BRONX,,,,,,,,40.89274341614828,-73.88055154238435,"(40.89274341614828, -73.88055154238435)"
54051659,05/01/2022 12:30:29 AM,05/01/2022 12:59:39 AM,NYPD,New York City Police Department,Traffic,Drag Racing,Street/Sidewalk,11212,40 GLENMORE AVENUE,GLENMORE AVENUE,ROCKAWAY AVENUE,WATKINS STREET,ROCKAWAY AVENUE,WATKINS STREET,ADDRESS,BROOKLYN,GLENMORE AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,05/01/2022 12:59:44 AM,16 BROOKLYN,3034890001,BROOKLYN,1009519,183850,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.671266463113874,-73.90890780802067,"(40.671266463113874, -73.90890780802067)"
54050938,05/01/2022 12:30:32 AM,05/01/2022 12:49:23 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10301,388 VICTORY BOULEVARD,VICTORY BOULEVARD,CEBRA AVENUE,AUSTIN PLACE,CEBRA AVENUE,AUSTIN PLACE,ADDRESS,STATEN ISLAND,VICTORY BOULEVARD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,05/01/2022 12:49:29 AM,01 STATEN ISLAND,5005790009,STATEN ISLAND,960209,169860,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.63287039884708,-74.08661551169612,"(40.63287039884708, -74.08661551169612)"
54047183,05/01/2022 12:30:35 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10452,1068 WALTON AVENUE,WALTON AVENUE,EAST  165 STREET,EAST  166 STREET,EAST  165 STREET,EAST  166 STREET,ADDRESS,BRONX,WALTON AVENUE,,In Progress,,,,04 BRONX,2024720009,BRONX,1006018,242357,ONLINE,Unspecified,BRONX,,,,,,,,40.83186256297254,-73.92133915676015,"(40.83186256297254, -73.92133915676015)"
54053572,05/01/2022 12:30:35 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10459,1376 BRISTOW STREET,BRISTOW STREET,JENNINGS STREET,EAST  170 STREET,JENNINGS STREET,EAST  170 STREET,ADDRESS,BRONX,BRISTOW STREET,,In Progress,,,,03 BRONX,2029640004,BRONX,1013311,242583,MOBILE,Unspecified,BRONX,,,,,,,,40.832461881333565,-73.89498421549825,"(40.832461881333565, -73.89498421549825)"
54052045,05/01/2022 12:30:36 AM,05/01/2022 12:49:22 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11215,359 20 STREET,20 STREET,6 AVENUE,7 AVENUE,6 AVENUE,7 AVENUE,ADDRESS,BROOKLYN,20 STREET,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,05/01/2022 12:49:25 AM,07 BROOKLYN,3008860054,BROOKLYN,987295,179594,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65962022691638,-73.98902500099439,"(40.65962022691638, -73.98902500099439)"
54051890,05/01/2022 12:30:36 AM,05/01/2022 12:45:17 AM,NYPD,New York City Police Department,Noise - Commercial,Car/Truck Music,Store/Commercial,10002,92 LUDLOW STREET,LUDLOW STREET,BROOME STREET,DELANCEY STREET,BROOME STREET,DELANCEY STREET,ADDRESS,NEW YORK,LUDLOW STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,05/01/2022 12:45:20 AM,03 MANHATTAN,1004090041,MANHATTAN,987250,201026,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.71844615289597,-73.98917764952083,"(40.71844615289597, -73.98917764952083)"
54050410,05/01/2022 12:30:42 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11379,78-19 68 ROAD,68 ROAD,78 STREET,79 STREET,78 STREET,79 STREET,ADDRESS,MIDDLE VILLAGE,68 ROAD,,In Progress,,,,05 QUEENS,4037790044,QUEENS,1018981,198114,ONLINE,Unspecified,QUEENS,,,,,,,,40.71038575120515,-73.87472475662577,"(40.71038575120515, -73.87472475662577)"
54053095,05/01/2022 12:30:46 AM,05/01/2022 12:55:15 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11233,17 SHERLOCK PLACE,SHERLOCK PLACE,HERKIMER STREET,ATLANTIC AVENUE,HERKIMER STREET,ATLANTIC AVENUE,ADDRESS,BROOKLYN,SHERLOCK PLACE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,05/01/2022 12:55:20 AM,16 BROOKLYN,3015720002,BROOKLYN,1010026,185863,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6767902308255,-73.90707242737162,"(40.6767902308255, -73.90707242737162)"
54046510,05/01/2022 12:30:54 AM,05/01/2022 01:31:50 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11420,115-56 122 STREET,122 STREET,115 AVENUE,116 AVENUE,115 AVENUE,116 AVENUE,ADDRESS,SOUTH OZONE PARK,122 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,05/01/2022 01:31:55 AM,10 QUEENS,4116650033,QUEENS,1035291,185512,MOBILE,Unspecified,QUEENS,,,,,,,,40.67571719667004,-73.81598997053536,"(40.67571719667004, -73.81598997053536)"
54051153,05/01/2022 12:30:59 AM,05/01/2022 12:49:52 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,10002,129 ALLEN STREET,ALLEN STREET,DELANCEY STREET,RIVINGTON STREET,DELANCEY STREET,RIVINGTON STREET,ADDRESS,NEW YORK,ALLEN STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,05/01/2022 12:49:55 AM,03 MANHATTAN,1004150031,MANHATTAN,987089,201746,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72042243272935,-73.98975814530769,"(40.72042243272935, -73.98975814530769)"
54052506,05/01/2022 12:31:03 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11103,28-24 38 STREET,38 STREET,28 AVENUE,30 AVENUE,28 AVENUE,30 AVENUE,ADDRESS,ASTORIA,38 STREET,,In Progress,,,,01 QUEENS,4006610030,QUEENS,1007872,218216,ONLINE,Unspecified,QUEENS,,,,,,,,40.76559736736446,-73.91472447032862,"(40.76559736736446, -73.91472447032862)"
54053133,05/01/2022 12:31:13 AM,05/01/2022 12:33:03 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11379,82-11 ELIOT AVENUE,ELIOT AVENUE,82 STREET,83 STREET,82 STREET,83 STREET,ADDRESS,MIDDLE VILLAGE,ELIOT AVENUE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,05/01/2022 12:33:08 AM,05 QUEENS,4029160030,QUEENS,1018264,203762,ONLINE,Unspecified,QUEENS,,,,,,,,40.72589092475251,-73.8772824427629,"(40.72589092475251, -73.8772824427629)"
54050357,05/01/2022 12:31:18 AM,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10040,71 THAYER STREET,THAYER STREET,SHERMAN AVENUE,BROADWAY,SHERMAN AVENUE,BROADWAY,ADDRESS,NEW YORK,THAYER STREET,,In Progress,,,,12 MANHATTAN,1021750070,MANHATTAN,1004372,253979,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.863765418523776,-73.92725226152615,"(40.863765418523776, -73.92725226152615)"
54046823,05/01/2022 12:31:21 AM,05/01/2022 01:00:27 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10034,119 POST AVENUE,POST AVENUE,WEST  204 STREET,WALTHER DELGADO WAY,WEST  204 STREET,WALTHER DELGADO WAY,ADDRESS,NEW YORK,POST AVENUE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,05/01/2022 01:00:31 AM,12 MANHATTAN,1022190009,MANHATTAN,1006323,254245,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.86449084496832,-73.92019787371183,"(40.86449084496832, -73.92019787371183)"
54051932,05/01/2022 12:31:23 AM,05/01/2022 01:02:34 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10039,200 WEST  146 STREET,WEST  146 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,WEST  146 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,05/01/2022 01:02:39 AM,10 MANHATTAN,1020310037,MANHATTAN,1001104,238949,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.82251932173864,-73.93910494138548,"(40.82251932173864, -73.93910494138548)"
